48 24 25 20 19 88 26 86 52 55 67 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 44 23 58 53 5 57 89 74 70 75 34 7 41 38 39 16 18 15 42 22 21 83 9 8 82 29 27 47 51 50 90 59 81 17 13 37 14 87 92 10 91 11 43 45 46 2 4 3 0 85 80 1 84 63 40 66 64 62 65 36 35 77 56 49 
48 24 25 20 19 88 26 86 52 55 67 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 47 23 58 53 5 57 89 21 70 74 34 7 41 38 35 16 18 15 42 22 75 83 9 8 82 29 27 44 51 50 90 59 63 17 13 37 14 87 92 10 91 11 43 45 46 2 4 3 0 85 80 1 84 81 40 66 64 62 65 36 39 49 56 77 
48 24 25 20 19 88 26 86 52 55 67 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 44 23 58 53 5 57 89 74 70 75 34 7 41 38 39 16 18 15 42 22 21 83 9 8 82 29 27 47 51 50 90 59 81 17 13 37 14 87 92 10 91 11 43 45 46 2 4 3 0 85 80 1 84 63 40 66 64 62 65 36 35 77 56 49 
48 24 25 20 19 88 26 86 52 55 67 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 47 23 58 53 5 57 89 21 70 74 34 7 41 38 35 16 18 15 42 22 75 83 9 8 82 29 27 44 51 50 90 59 63 17 13 37 14 87 92 10 91 11 43 45 46 2 4 3 0 85 80 1 84 81 40 66 64 62 65 36 39 49 56 77 
48 24 25 20 19 88 26 86 52 55 67 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 44 23 58 53 5 57 89 74 70 75 34 7 41 38 35 16 18 15 42 22 21 83 9 8 82 29 47 27 51 50 90 59 81 17 13 37 14 87 92 10 91 11 43 45 46 2 4 3 0 85 80 1 84 63 40 66 64 62 65 36 39 49 56 77 
48 24 25 20 19 88 26 86 52 55 67 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 44 23 58 53 5 57 89 74 70 75 34 7 41 38 39 16 18 15 42 22 21 83 9 8 82 29 27 47 51 50 90 59 63 17 13 37 14 87 92 10 91 11 43 45 46 2 4 3 0 85 80 1 84 81 40 66 64 62 65 36 35 77 56 49 
48 24 25 20 19 88 26 86 52 55 67 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 44 23 58 53 5 57 89 74 70 21 34 7 41 38 39 16 18 15 42 22 75 83 9 8 82 29 27 47 51 50 90 59 63 17 13 37 14 87 92 10 91 11 43 45 46 2 4 3 0 85 80 1 84 81 40 66 64 62 65 36 35 77 56 49 
48 24 25 20 19 88 26 86 52 55 67 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 47 23 58 53 5 57 89 74 70 75 34 7 41 38 35 16 18 15 42 22 21 83 9 8 82 29 27 63 51 50 90 59 44 17 13 37 14 87 92 10 91 11 43 45 46 2 4 3 0 85 80 1 84 81 40 66 64 62 65 36 39 49 56 77 
48 24 25 20 19 88 26 86 52 55 67 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 44 23 58 53 5 57 89 74 70 75 34 7 41 38 39 16 18 15 42 22 21 83 9 8 82 29 27 47 51 50 90 59 63 17 13 37 14 87 92 10 91 11 43 45 46 2 4 3 0 85 80 1 84 81 40 66 64 62 65 36 35 77 56 49 
48 24 25 20 19 88 26 86 52 55 67 76 6 32 12 33 30 54 78 79 31 28 60 61 71 72 68 69 73 47 23 58 53 5 57 89 74 70 75 34 7 41 38 35 16 18 15 42 22 21 83 9 8 82 29 27 44 51 50 90 59 81 17 13 37 14 87 92 10 91 11 43 45 46 2 4 3 0 85 80 1 84 63 40 66 64 62 65 36 39 49 56 77 
